0.0,0.2990003228187561,0.2552816867828369
1.0,0.10000169277191162,0.2552816867828369
2.0,0.06677331775426865,0.25524821877479553
3.0,0.056659262627363205,0.25431951880455017
4.0,0.050083015114068985,0.23939107358455658
5.0,0.044740039855241776,0.19570639729499817
6.0,0.04140450432896614,0.14347974956035614
7.0,0.03836865350604057,0.11770651489496231
8.0,0.035360708832740784,0.10332934558391571
9.0,0.03280846029520035,0.09098140150308609
10.0,0.03047301061451435,0.07901634275913239
11.0,0.02841074764728546,0.06741645932197571
12.0,0.0266110897064209,0.05642031878232956
13.0,0.02501729689538479,0.046223632991313934
14.0,0.023356100544333458,0.03792216628789902
15.0,0.021640338003635406,0.031930141150951385
16.0,0.019879234954714775,0.027645694091916084
17.0,0.017692027613520622,0.023700041696429253
18.0,0.014561601914465427,0.020303934812545776
19.0,0.010605555959045887,0.01872442662715912
20.0,0.00752782030031085,0.01804184354841709
21.0,0.004738356452435255,0.01676047220826149
22.0,0.003673296421766281,0.015176897868514061
23.0,0.0033211514819413424,0.01373502891510725
24.0,0.0029852930456399918,0.012672015465795994
25.0,0.002691597444936633,0.011870692484080791
26.0,0.002536953426897526,0.011402212083339691
27.0,0.0023226116318255663,0.011332407593727112
28.0,0.002111060544848442,0.011543906293809414
29.0,0.0020262261386960745,0.011779259890317917
30.0,0.0019228880992159247,0.012052862904965878
31.0,0.001828396343626082,0.012330695986747742
32.0,0.0017342277569696307,0.012269457802176476
33.0,0.0016507357358932495,0.011821111664175987
34.0,0.0016048797406256199,0.01128873135894537
35.0,0.00156492181122303,0.010802353732287884
36.0,0.0015211760764941573,0.010312060825526714
37.0,0.0014733393909409642,0.009852487593889236
38.0,0.00143852096516639,0.009543194435536861
39.0,0.001414510770700872,0.009376880712807178
40.0,0.0013869613176211715,0.009223748929798603
41.0,0.0013603254919871688,0.009090742096304893
42.0,0.001336336717940867,0.008983786217868328
43.0,0.001314351218752563,0.008857222273945808
44.0,0.0012939831940457225,0.008794059045612812
45.0,0.0012729010777547956,0.008738400414586067
46.0,0.0012509393272921443,0.008640891872346401
47.0,0.00123211566824466,0.008563579991459846
48.0,0.0012152345152571797,0.008458168245851994
49.0,0.001198889221996069,0.008336804807186127
50.0,0.0011848771246150136,0.008253763429820538
51.0,0.0011708945967257023,0.008175780065357685
52.0,0.001157919759862125,0.008093740791082382
53.0,0.0011457344517111778,0.00801559817045927
54.0,0.0011336683528497815,0.007931665517389774
55.0,0.00112219771835953,0.007868372835218906
56.0,0.0011109954211860895,0.007807281333953142
57.0,0.001100352848879993,0.007752909790724516
58.0,0.0010907739633694291,0.007736451458185911
59.0,0.0010811445536091924,0.0077198827639222145
60.0,0.0010720357531681657,0.007702406030148268
61.0,0.0010636508231982589,0.00769971264526248
62.0,0.0010551678715273738,0.007684733718633652
63.0,0.0010470212437212467,0.0076646097004413605
64.0,0.0010391647228971124,0.007649044506251812
65.0,0.0010314428946003318,0.007631818298250437
66.0,0.001024232362397015,0.007621369790285826
67.0,0.0010172398760914803,0.007605629973113537
68.0,0.0010105975670740008,0.00758957676589489
69.0,0.0010042596841230989,0.007580108009278774
70.0,0.000997930415906012,0.007565098814666271
71.0,0.0009919089497998357,0.0075509026646614075
72.0,0.0009859559359028935,0.007536057382822037
73.0,0.0009799865074455738,0.007513037417083979
74.0,0.0009743365808390081,0.007494584657251835
75.0,0.0009687892743386328,0.007475471589714289
76.0,0.0009633711888454854,0.007454958278685808
77.0,0.0009582359343767166,0.007441774010658264
78.0,0.000953170470893383,0.007428406272083521
79.0,0.0009482467430643737,0.007418252993375063
